entity_addr,neighborhood,entity_total_trans_neighborhood_all_yr,total_trans_neighborhood_all_yr,pct_entity_total_trans_neighborhood_all_yr
1305 WESTBORO 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1306 RICHLAND 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1311 PLAZA 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1312 BEECHER 30310,"Bush Mountain, Oakland City",6.0,752,0.7978723404255319
1314 BREWSTER 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1315 LYNFORD 30310,"Bush Mountain, Oakland City",4.0,752,0.5319148936170213
1316 PLAZA 30310,"Bush Mountain, Oakland City",5.0,752,0.6648936170212766
1317 AVON 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1318 ALMONT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1318 BREWSTER 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1319 DORSEY 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1320 WESTBORO 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1323 RICHLAND 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1324 ALMONT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1324 FOREST 10302,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1324 WESTBORO 30310,"Bush Mountain, Oakland City",4.0,752,0.5319148936170213
1327 AVON 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1327 RICHLAND 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1328 BREWSTER 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1328 OAKLAND 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1329 PLAZA 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1331 ALMONT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1331 LANVALE 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1332 BLVD LORRAINE 30311,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1333 BREWSTER 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1333 LYNFORD 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1335 AVON 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1338 BLUEFIELD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
134 KESWICK MANOR 30290,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1340 BEECHER 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1341 AVON 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1341 MONTREAT 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1342 MONTREAT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1345 BRIDGES 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1346 ALMONT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1348 BEECHER 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1348 PLAZA 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1348 WESTBORO 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
135 WHITE OAK 30214,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1350 ALMONT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1350 MONTREAT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1351 AVON 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1351 LANVALE 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
13520 EVENING CREEK 92128,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1353 MONTREAT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1357 OAKLAND 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1360 WESTBORO 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1362 PLAZA 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1363 LANVALE 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1364 WESTBORO 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1365 OAKLAND 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1365 RICHLAND 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1369 BLUEFIELD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1369 LANVALE 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1371 AVON 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1374 BEECHER 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1375 ALMONT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1375 RICHLAND 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1377 AVON 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1379 AVON 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1379 BLUEFIELD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1379 PLAZA 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1380 BLUEFIELD 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1380 HERITAGE GLEN 30068,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1380 PLAZA 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1381 RICHLAND 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1382 WESTBORO 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1384 EPWORTH 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1384 LANVALE 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1386 BLUEFIELD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1386 LAVISTA 30033,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1387 AVON 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1388 EPSWORTH 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1388 WESTBORO 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1389 ALMONT 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1389 BRODY 30064,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1389 PLAZA 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
139 TASHA 30294,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1390 LYNFORD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1392 RICHLAND 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1394 WESTBORO 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1395 ALMONT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1395 WESTBORO 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1397 RICHLAND 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1398 BEECHER 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1398 LYNFORD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1398 RICHLAND 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1399 WESTBORO 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1400 VETERANS MEMORIAL 30126,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1401 RICHLAND 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1404 BLUEFIELD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1404 BLUEFIELD 30316,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1404 RICHLAND 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1407 BROADWAY 10018,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1407 HUNTERS 30088,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1407 RICHLAND 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1408 RICHLAND 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1410 BLUEFIELD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1410 LANVALE 30311,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
141383 LANVALE 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1415 HIGHWAY 85 30214,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1417 RICHLAND 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
142 CLERK 7305,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1421 ADAMS 30311,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1423 LANVALE 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1425 MARKET 30076,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1425 RICHLAND 30310,"Bush Mountain, Oakland City",4.0,752,0.5319148936170213
1428 WESTBORO 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1429 BRIDGES 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1430 ALMONT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1432 BEECHER 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1432 CONNALLY 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1432 WESTBORO 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1433 FAIRFAX 90019,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1436 SPLITROCK 30331,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1439 BLUEFIELD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1440 CONNALLY 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1441 ALMONT 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1443 LYNFORD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1443 RICHLAND 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1444 BEECHER 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1444 LYNFORD 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
14441 980 W 84065,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1445 ALLEGHENY 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1445 DUPONT COMMONS 30318,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1449 AVON 30310,"Bush Mountain, Oakland City",4.0,752,0.5319148936170213
1449 RICHLAND 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1449 RYAN 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
145 TERHUNE 7055,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1450 BEECHER 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1450 LYNFORD 30331,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1453 CONNALLY 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1455 AVON 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1455 RYAN 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1460 WESTBORO 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1461 AVON 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1463 WESTBORO 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1464 PEBBLE CREEK 30067,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1464 WESTBORO 30310,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1467 RYAN 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1474 LAVISTA 30324,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1476 CONNALLY 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1476 OLIVE 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1478 LACHONA 30329,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1485 RYAN 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1488 BEECHER 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1489 AVON 30311,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1491 SYLVAN 30319,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1495 RIVERSHYRE 30043,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
15 47TH 10036,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1500 THUNDER GULCH 30024,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1503 BOMBAY 30076,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1517 RALPH DAVID ABERNATHY 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1520 DREW 30318,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1530 LANGSTON 30310,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1551 SALANO 94707,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
1555 GLENHEAVEN 30043,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1555 PEACHTREE 30309,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1566 DONALD LEE HOLLOWELL 30318,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
157 ORMOND 30315,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
158 MORELAND 30316,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
158 OLD WINKLE 11768,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1580 DORRIS 30134,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1589 EMORY 30306,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1590 PHENIX 30349,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1593 BAYHILL 30097,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
160 SPALDING SPRINGS 30350,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1618 AIRPORT 31313,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1619 WILMETTE 60091,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
162 FRAZER 8108,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1621 CENTRAL 82001,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1626 VIRGINIA 30337,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1645 BRANCH VALLEY 30076,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1648 TAYLOR 32127,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
165 ANNABELLE 30269,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1650 RYDER 11234,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1660 ROCK SPRINGS 30188,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
167 OAKMONT 30141,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1671 ROSEMIST 30017,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1677 SYLVAN 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1690 PETTICOAT 30047,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1700 NORTHSIDE 30318,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1701 KENT 22209,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
171 16TH AVE ,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
171 17TH 30363,"Bush Mountain, Oakland City",4.0,752,0.5319148936170213
17140 BERNARDO CENTER 92128,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1728 NOBLE 30306,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1735 BUFORD 30041,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
174 CHESTER 30316,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1753 CURTNER 95124,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1762 BREWER 30310,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
1765 PEACHTREE 30309,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1770 THE EXCHANGE 30339,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1776 PEACHTREE 30309,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
180 HOLCOMB 30125,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1802 DUNROBIN 30082,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1815 CASTLE OAKS 77581,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1816 GREENWOOD 94070,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1819 SEVENTY SIX 11214,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1823 SHEPHERD 30311,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
18305 BISCAYNE 33160,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1835 NEWPORT 92673,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1845 PIEDMONT 30324,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1850 LADD 97214,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
18555 TIMBERGROVE 97035,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
186 LAKE FOREST 30265,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1870 THE EXCHANGE 30339,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1871 TRINITY CREEK 30019,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1874 PIEDMONT 30324,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1881 RAVEN HILL 30319,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1900 THE EXCHANGE 30339,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1901 FARRIS 30344,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1917 STERLING OAKS 30319,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
19201 MAIN 80134,"Bush Mountain, Oakland City",4.0,752,0.5319148936170213
1930 NESKEY LAKE 30331,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1933 MARKONE 30318,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1950 GOODWIN 30324,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1954 CASTLEWAY 30345,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1975 191 33056,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
1984 HOWELL MILL 30363,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
199 LAURIE MEADOWS 94403,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2 BEDFORD 10014,"Bush Mountain, Oakland City",4.0,752,0.5319148936170213
2 PARIS PARK 30350,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
2 SILVER PASS 34472,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
20 CLUB 30005,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
200 LAURA 30349,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2011 27TH 33064,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
2014 BEAVER RUIN 30071,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2014 WESTWIND 92704,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2020 HOWELL MILL 30318,"Bush Mountain, Oakland City",4.0,752,0.5319148936170213
2025 WALNUT SHADOWS 94518,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2026 JESSICA 30680,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2028 BEN WHITE 78741,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2031 TWO SPRINGS 30043,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2034 SAN JUAN 95833,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
204 JAMESTOWNE 30269,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
206 76TH 33144,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
207 WINNONA 30030,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
20915 HICKMAN PASS 95949,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2092 CARRIAGE 84065,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2099 GLENWOOD 30316,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
21 JAMAICA 11428,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
210 NEW BROADWAY 8030,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
21000 TORRENCE CHAPPEL 28031,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
211 COLONIAL HOMES 30309,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
212 16TH 30363,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2179 1ST 30260,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
2179 FIRST 30260,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2180 GARNET 92109,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
21904 VENTURA 91364,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2191 ROCKBRIDGE 30087,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2200 HIGHVIEW 30311,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2204 RIDGEDALE 30317,"Bush Mountain, Oakland City",2.0,752,0.26595744680851063
22059 YBARRA 91364,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2218 BONNYBROOK 30311,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
222 2ND 35055,"Bush Mountain, Oakland City",1.0,752,0.13297872340425532
2221 PEACHTREE 30309,"Bush Mountain, Oakland City",3.0,752,0.39893617021276595
